-3.24 -4.09 20.59 37.74
-3.28 -4.02 20.60 37.74
-3.32 -3.96 20.61 37.75
-3.36 -3.89 20.62 37.76
-3.40 -3.83 20.63 37.77
-3.44 -3.76 20.64 37.77
-3.48 -3.69 20.65 37.78
-3.51 -3.62 20.66 37.79
-3.55 -3.55 20.67 37.80
-3.59 -3.48 20.68 37.80
-3.62 -3.41 20.69 37.81
-3.65 -3.33 20.70 37.82
-3.69 -3.26 20.71 37.83
-3.72 -3.19 20.72 37.83
-3.75 -3.11 20.73 37.84
-3.78 -3.04 20.74 37.85
-3.81 -2.96 20.75 37.86
-3.84 -2.89 20.76 37.87
-3.87 -2.81 20.77 37.87
-3.90 -2.73 20.78 37.88
-3.93 -2.65 20.79 37.89
-3.95 -2.57 20.80 37.90
-3.98 -2.50 20.81 37.90
-4.00 -2.42 20.82 37.91
-4.03 -2.34 20.83 37.92
-4.05 -2.25 20.84 37.93
-4.07 -2.17 20.85 37.93
-4.10 -2.09 20.86 37.94
-4.12 -2.01 20.87 37.95
-4.14 -1.93 20.88 37.96
-4.16 -1.85 20.89 37.96
-4.18 -1.76 20.90 37.97
-4.19 -1.68 20.91 37.98
-4.21 -1.59 20.92 37.99
-4.23 -1.51 20.93 37.99
-4.24 -1.43 20.94 38.00
-4.26 -1.34 20.95 38.01
-4.27 -1.26 20.96 38.02
-4.28 -1.17 20.97 38.02
-4.29 -1.09 20.98 38.03
-4.30 -1.00 20.99 38.04
-4.31 -0.91 21.00 38.05
-4.32 -0.83 21.01 38.06
-4.33 -0.74 21.02 38.06
-4.34 -0.65 21.03 38.07
-4.34 -0.57 21.04 38.08
-4.35 -0.48 21.05 38.09
-4.36 -0.39 21.06 38.09
-4.36 -0.31 21.07 38.10
-4.36 -0.22 21.08 38.11
-4.36 -0.13 21.09 38.12
-4.37 -0.04 21.10 38.12
-4.37 0.04 21.11 38.13
-4.37 0.13 21.12 38.14
-4.36 0.22 21.13 38.15
-4.36 0.30 21.14 38.15
-4.36 0.39 21.15 38.16
-4.36 0.48 21.16 38.17
-4.35 0.57 21.17 38.18
-4.34 0.65 21.18 38.18
-4.34 0.74 21.19 38.19
-4.33 0.83 21.20 38.20
-4.32 0.91 21.21 38.21
-4.31 1.00 21.22 38.22
-4.30 1.09 21.23 38.22
-4.29 1.17 21.24 38.23
-4.28 1.26 21.25 38.24
-4.27 1.34 21.26 38.25
-4.26 1.43 21.27 38.25
-4.24 1.51 21.28 38.26
-4.23 1.60 21.29 38.27
-4.21 1.68 21.30 38.28
-4.19 1.77 21.31 38.28
-4.18 1.85 21.32 38.29
-4.16 1.94 21.33 38.30
-4.14 2.02 21.34 38.31
-4.12 2.10 21.35 38.31
-4.10 2.18 21.36 38.32
-4.07 2.27 21.37 38.33
-4.05 2.35 21.38 38.34
-4.03 2.43 21.39 38.35
-4.00 2.51 21.40 38.35
-3.98 2.59 21.41 38.36
-3.95 2.67 21.42 38.37
-3.93 2.75 21.43 38.38
-3.90 2.83 21.44 38.38
-3.87 2.90 21.45 38.39
-3.84 2.98 21.46 38.40
-3.81 3.06 21.47 38.41
-3.78 3.13 21.48 38.41
-3.75 3.21 21.49 38.42
-3.72 3.28 21.50 38.43
-3.68 3.36 21.51 38.44
-3.65 3.43 21.52 38.45
-3.62 3.51 21.53 38.45
-3.58 3.58 21.54 38.46
-3.55 3.65 21.55 38.47
-3.51 3.72 21.56 38.48
-3.47 3.79 21.57 38.48
-3.43 3.86 21.58 38.49
-3.40 3.93 21.59 38.50
-3.36 4.00 21.60 38.51
-3.32 4.06 21.61 38.51
-3.28 4.13 21.62 38.52
-3.23 4.20 21.63 38.53
-3.19 4.26 21.64 38.54
-3.15 4.32 21.65 38.55
-3.11 4.39 21.66 38.55
-3.06 4.45 21.67 38.56
-3.02 4.51 21.68 38.57
-2.97 4.57 21.69 38.58
-2.93 4.63 21.70 38.58
-2.88 4.69 21.71 38.59
-2.83 4.75 21.72 38.60
-2.79 4.80 21.73 38.61
-2.74 4.86 21.74 38.61
-2.69 4.91 21.75 38.62
-2.64 4.97 21.76 38.63
-2.59 5.02 21.77 38.64
-2.54 5.07 21.78 38.65
-2.49 5.12 21.79 38.65
-2.44 5.17 21.80 38.66
-2.39 5.22 21.81 38.67
-2.34 5.27 21.82 38.68
-2.28 5.32 21.83 38.68
-2.23 5.36 21.84 38.69
-2.18 5.41 21.85 38.70
-2.12 5.45 21.86 38.71
-2.07 5.49 21.87 38.72
-2.01 5.53 21.88 38.72
-1.96 5.57 21.89 38.73
-1.90 5.61 21.90 38.74
-1.85 5.65 21.91 38.75
-1.79 5.69 21.92 38.75
-1.73 5.72 21.93 38.76
-1.67 5.76 21.94 38.77
-1.62 5.79 21.95 38.78
-1.56 5.82 21.96 38.78
-1.50 5.86 21.97 38.79
-1.44 5.89 21.98 38.80
-1.38 5.91 21.99 38.81
-1.32 5.94 22.00 38.82
-1.26 5.97 22.01 38.82
-1.21 5.99 22.02 38.83
-1.15 6.02 22.03 38.84
-1.08 6.04 22.04 38.85
-1.02 6.06 22.05 38.85
-0.96 6.08 22.06 38.86
-0.90 6.10 22.07 38.87
-0.84 6.12 22.08 38.88
-0.78 6.14 22.09 38.89
-0.72 6.15 22.10 38.89
-0.66 6.17 22.11 38.90
-0.60 6.18 22.12 38.91
-0.53 6.19 22.13 38.92
-0.47 6.20 22.14 38.92
-0.41 6.21 22.15 38.93
-0.35 6.22 22.16 38.94
-0.29 6.23 22.17 38.95
-0.22 6.23 22.18 38.96
-0.16 6.24 22.19 38.96
-0.10 6.24 22.20 38.97
-0.04 6.24 22.21 38.98
0.03 6.24 22.22 38.99
0.09 6.24 22.23 38.99
0.15 6.24 22.24 39.00
0.21 6.24 22.25 39.01
0.28 6.23 22.26 39.02
0.34 6.23 22.27 39.03
0.40 6.22 22.28 39.03
0.46 6.21 22.29 39.04
0.52 6.20 22.30 39.05
0.59 6.19 22.31 39.06
0.65 6.18 22.32 39.07
0.71 6.17 22.33 39.07
0.77 6.16 22.34 39.08
0.83 6.14 22.35 39.09
0.89 6.12 22.36 39.10
0.96 6.11 22.37 39.10
1.02 6.09 22.38 39.11
1.08 6.07 22.39 39.12
1.14 6.04 22.40 39.13
1.20 6.02 22.41 39.14
1.26 6.00 22.42 39.14
1.32 5.97 22.43 39.15
1.38 5.95 22.44 39.16
1.44 5.92 22.45 39.17
1.50 5.89 22.46 39.17
1.56 5.86 22.47 39.18
1.62 5.83 22.48 39.19
1.67 5.80 22.49 39.20
1.73 5.76 22.50 39.21
1.79 5.73 22.51 39.21
1.85 5.69 22.52 39.22
1.90 5.66 22.53 39.23
1.96 5.62 22.54 39.24
2.02 5.58 22.55 39.25
2.07 5.54 22.56 39.25
2.13 5.50 22.57 39.26
2.18 5.45 22.58 39.27
2.24 5.41 22.59 39.28
2.29 5.37 22.60 39.28
2.34 5.32 22.61 39.29
2.40 5.27 22.62 39.30
2.45 5.23 22.63 39.31
2.50 5.18 22.64 39.32
2.55 5.13 22.65 39.32
2.61 5.07 22.66 39.33
2.66 5.02 22.67 39.34
2.71 4.97 22.68 39.35
2.76 4.92 22.69 39.36
2.81 4.86 22.70 39.36
2.85 4.80 22.71 39.37
2.90 4.75 22.72 39.38
2.95 4.69 22.73 39.39
3.00 4.63 22.74 39.39
3.04 4.57 22.75 39.40
3.09 4.51 22.76 39.41
3.13 4.45 22.77 39.42
3.18 4.38 22.78 39.43
3.22 4.32 22.79 39.43
3.26 4.26 22.80 39.44
3.31 4.19 22.81 39.45
3.35 4.13 22.82 39.46
3.39 4.06 22.83 39.47
3.43 3.99 22.84 39.47
3.47 3.92 22.85 39.48
3.51 3.85 22.86 39.49
3.55 3.78 22.87 39.50
3.59 3.71 22.88 39.51
3.62 3.64 22.89 39.51
3.66 3.57 22.90 39.52
3.70 3.49 22.91 39.53
3.73 3.42 22.92 39.54
3.77 3.35 22.93 39.54
3.80 3.27 22.94 39.55
3.83 3.19 22.95 39.56
3.86 3.12 22.96 39.57
3.89 3.04 22.97 39.58
3.92 2.96 22.98 39.58
3.95 2.88 22.99 39.59
3.98 2.80 23.00 39.60
4.01 2.73 23.01 39.61
4.04 2.64 23.02 39.62
4.07 2.56 23.03 39.62
4.09 2.48 23.04 39.63
4.12 2.40 23.05 39.64
4.14 2.32 23.06 39.65
4.16 2.24 23.07 39.66
4.19 2.15 23.08 39.66
4.21 2.07 23.09 39.67
4.23 1.98 23.10 39.68
4.25 1.90 23.11 39.69
4.27 1.82 23.12 39.70
4.28 1.73 23.13 39.70
4.30 1.64 23.14 39.71
4.32 1.56 23.15 39.72
4.33 1.47 23.16 39.73
4.35 1.39 23.17 39.73
4.36 1.30 23.18 39.74
4.38 1.21 23.19 39.75
4.39 1.12 23.20 39.76
4.40 1.04 23.21 39.77
4.41 0.95 23.22 39.77
4.42 0.86 23.23 39.78
4.43 0.77 23.24 39.79
4.43 0.68 23.25 39.80
4.44 0.59 23.26 39.81
4.45 0.51 23.27 39.81
4.45 0.42 23.28 39.82
4.46 0.33 23.29 39.83
4.46 0.24 23.30 39.84
4.46 0.15 23.31 39.85
4.46 0.06 23.32 39.85
4.46 -0.03 23.33 39.86
4.46 -0.12 23.34 39.87
4.46 -0.21 23.35 39.88
4.46 -0.30 23.36 39.89
4.46 -0.39 23.37 39.89
4.45 -0.48 23.38 39.90
4.45 -0.56 23.39 39.91
4.44 -0.65 23.40 39.92
4.44 -0.74 23.41 39.93
4.43 -0.83 23.42 39.93
4.42 -0.92 23.43 39.94
4.41 -1.01 23.44 39.95
4.40 -1.10 23.45 39.96
4.39 -1.18 23.46 39.97
4.38 -1.27 23.47 39.97
4.37 -1.36 23.48 39.98
4.35 -1.45 23.49 39.99
4.34 -1.53 23.50 40.00
4.32 -1.62 23.51 40.01
4.31 -1.71 23.52 40.01
4.29 -1.79 23.53 40.02
4.27 -1.88 23.54 40.03
4.25 -1.97 23.55 40.04
4.23 -2.05 23.56 40.05
4.21 -2.13 23.57 40.05
4.19 -2.22 23.58 40.06
4.17 -2.30 23.59 40.07
4.15 -2.39 23.60 40.08
4.12 -2.47 23.61 40.09
4.10 -2.55 23.62 40.09
4.07 -2.63 23.63 40.10
4.05 -2.72 23.64 40.11
4.02 -2.80 23.65 40.12
3.99 -2.88 23.66 40.13
3.96 -2.96 23.67 40.13
3.93 -3.04 23.68 40.14
3.90 -3.11 23.69 40.15
3.87 -3.19 23.70 40.16
3.84 -3.27 23.71 40.17
3.81 -3.35 23.72 40.17
3.77 -3.42 23.73 40.18
3.74 -3.50 23.74 40.19
3.70 -3.57 23.75 40.20
3.67 -3.65 23.76 40.21
3.63 -3.72 23.77 40.21
3.59 -3.79 23.78 40.22
3.56 -3.86 23.79 40.23
3.52 -3.94 23.80 40.24
3.48 -4.01 23.81 40.25
3.44 -4.08 23.82 40.25
3.40 -4.14 23.83 40.26
3.36 -4.21 23.84 40.27
3.31 -4.28 23.85 40.28
3.27 -4.35 23.86 40.29
3.23 -4.41 23.87 40.30
3.18 -4.48 23.88 40.30
3.14 -4.54 23.89 40.31
3.09 -4.60 23.90 40.32
3.05 -4.66 23.91 40.33
3.00 -4.73 23.92 40.34
2.95 -4.79 23.93 40.34
2.91 -4.84 23.94 40.35
2.86 -4.90 23.95 40.36
2.81 -4.96 23.96 40.37
2.76 -5.02 23.97 40.38
2.71 -5.07 23.98 40.38
2.66 -5.12 23.99 40.39
2.61 -5.18 24.00 40.40
2.55 -5.23 24.01 40.41
2.50 -5.28 24.02 40.42
2.45 -5.33 24.03 40.42
2.40 -5.38 24.04 40.43
2.34 -5.43 24.05 40.44
2.29 -5.48 24.06 40.45
2.23 -5.52 24.07 40.46
2.18 -5.57 24.08 40.46
2.12 -5.61 24.09 40.47
2.07 -5.65 24.10 40.48
2.01 -5.69 24.11 40.49
1.95 -5.73 24.12 40.50
1.90 -5.77 24.13 40.51
1.84 -5.81 24.14 40.51
1.78 -5.85 24.15 40.52
1.72 -5.88 24.16 40.53
1.66 -5.92 24.17 40.54
1.60 -5.95 24.18 40.55
1.54 -5.98 24.19 40.55
1.48 -6.01 24.20 40.56
1.42 -6.04 24.21 40.57
1.36 -6.07 24.22 40.58
1.30 -6.10 24.23 40.59
1.24 -6.12 24.24 40.59
1.18 -6.15 24.25 40.60
1.12 -6.17 24.26 40.61
1.06 -6.20 24.27 40.62
1.00 -6.22 24.28 40.63
0.93 -6.24 24.29 40.63
0.87 -6.26 24.30 40.64
0.81 -6.27 24.31 40.65
0.75 -6.29 24.32 40.66
0.68 -6.30 24.33 40.67
0.62 -6.32 24.34 40.68
0.56 -6.33 24.35 40.68
0.49 -6.34 24.36 40.69
0.43 -6.35 24.37 40.70
0.37 -6.36 24.38 40.71
0.30 -6.37 24.39 40.72
0.24 -6.37 24.40 40.72
0.18 -6.38 24.41 40.73
0.11 -6.38 24.42 40.74
0.05 -6.38 24.43 40.75
-0.02 -6.38 24.44 40.76
-0.08 -6.38 24.45 40.77
-0.14 -6.38 24.46 40.77
-0.21 -6.38 24.47 40.78
-0.27 -6.38 24.48 40.79
-0.34 -6.37 24.49 40.80
-0.40 -6.36 24.50 40.81
-0.46 -6.36 24.51 40.81
-0.53 -6.35 24.52 40.82
-0.59 -6.34 24.53 40.83
-0.65 -6.32 24.54 40.84
-0.72 -6.31 24.55 40.85
-0.78 -6.30 24.56 40.85
-0.84 -6.28 24.57 40.86
-0.90 -6.26 24.58 40.87
-0.97 -6.25 24.59 40.88
-1.03 -6.23 24.60 40.89
-1.09 -6.21 24.61 40.90
-1.15 -6.18 24.62 40.90
-1.22 -6.16 24.63 40.91
-1.28 -6.14 24.64 40.92
-1.34 -6.11 24.65 40.93
-1.40 -6.08 24.66 40.94
-1.46 -6.06 24.67 40.94
-1.52 -6.03 24.68 40.95
-1.58 -6.00 24.69 40.96
-1.64 -5.96 24.70 40.97
-1.70 -5.93 24.71 40.98
-1.76 -5.90 24.72 40.99
-1.82 -5.86 24.73 40.99
-1.88 -5.83 24.74 41.00
-1.94 -5.79 24.75 41.01
-1.99 -5.75 24.76 41.02
-2.05 -5.71 24.77 41.03
-2.11 -5.67 24.78 41.04
-2.17 -5.63 24.79 41.04
-2.22 -5.58 24.80 41.05
-2.28 -5.54 24.81 41.06
-2.33 -5.49 24.82 41.07
-2.39 -5.45 24.83 41.08
-2.44 -5.40 24.84 41.08
-2.50 -5.35 24.85 41.09
-2.55 -5.30 24.86 41.10
-2.60 -5.25 24.87 41.11
-2.66 -5.20 24.88 41.12
-2.71 -5.14 24.89 41.13
-2.76 -5.09 24.90 41.13
-2.81 -5.03 24.91 41.14
-2.86 -4.98 24.92 41.15
-2.91 -4.92 24.93 41.16
-2.96 -4.86 24.94 41.17
-3.01 -4.80 24.95 41.17
-3.06 -4.74 24.96 41.18
-3.10 -4.68 24.97 41.19
-3.15 -4.62 24.98 41.20
-3.20 -4.56 24.99 41.21
-3.24 -4.49 25.00 41.22
-3.29 -4.43 25.01 41.22
-3.33 -4.36 25.02 41.23
-3.37 -4.30 25.03 41.24
-3.42 -4.23 25.04 41.25
-3.46 -4.16 25.05 41.26
-3.50 -4.09 25.06 41.27
-3.54 -4.02 25.07 41.27
-3.58 -3.95 25.08 41.28
-3.62 -3.88 25.09 41.29
-3.66 -3.81 25.10 41.30
-3.70 -3.73 25.11 41.31
-3.74 -3.66 25.12 41.31
-3.77 -3.58 25.13 41.32
-3.81 -3.51 25.14 41.33
-3.84 -3.43 25.15 41.34
-3.88 -3.36 25.16 41.35
-3.91 -3.28 25.17 41.36
-3.94 -3.20 25.18 41.36
-3.98 -3.12 25.19 41.37
-4.01 -3.04 25.20 41.38
-4.04 -2.96 25.21 41.39
-4.07 -2.88 25.22 41.40
-4.10 -2.80 25.23 41.41
-4.12 -2.72 25.24 41.41
-4.15 -2.63 25.25 41.42
-4.18 -2.55 25.26 41.43
-4.20 -2.47 25.27 41.44
-4.23 -2.38 25.28 41.45
-4.25 -2.30 25.29 41.46
-4.28 -2.21 25.30 41.46
-4.30 -2.13 25.31 41.47
-4.32 -2.04 25.32 41.48
-4.34 -1.96 25.33 41.49
-4.36 -1.87 25.34 41.50
-4.38 -1.78 25.35 41.51
-4.40 -1.70 25.36 41.51
-4.41 -1.61 25.37 41.52
-4.43 -1.52 25.38 41.53
-4.44 -1.43 25.39 41.54
-4.46 -1.34 25.40 41.55
-4.47 -1.25 25.41 41.56
-4.48 -1.16 25.42 41.56
-4.50 -1.07 25.43 41.57
-4.51 -0.98 25.44 41.58
-4.52 -0.89 25.45 41.59
-4.53 -0.80 25.46 41.60
-4.53 -0.71 25.47 41.61
-4.54 -0.62 25.48 41.61
-4.55 -0.53 25.49 41.62
-4.55 -0.44 25.50 41.63
-4.56 -0.35 25.51 41.64
-4.56 -0.26 25.52 41.65
-4.56 -0.17 25.53 41.66
-4.56 -0.08 25.54 41.66
-4.56 0.02 25.55 41.67
-4.56 0.11 25.56 41.68
-4.56 0.20 25.57 41.69
-4.56 0.29 25.58 41.70
-4.56 0.38 25.59 41.71
-4.55 0.47 25.60 41.71
-4.55 0.56 25.61 41.72
-4.54 0.65 25.62 41.73
-4.54 0.74 25.63 41.74
-4.53 0.84 25.64 41.75
-4.52 0.93 25.65 41.76
-4.51 1.02 25.66 41.76
-4.50 1.11 25.67 41.77
-4.49 1.20 25.68 41.78
-4.48 1.29 25.69 41.79
-4.47 1.38 25.70 41.80
-4.45 1.47 25.71 41.81
-4.44 1.55 25.72 41.81
-4.42 1.64 25.73 41.82
-4.41 1.73 25.74 41.83
-4.39 1.82 25.75 41.84
-4.37 1.91 25.76 41.85
-4.35 2.00 25.77 41.86
-4.33 2.08 25.78 41.86
-4.31 2.17 25.79 41.87
-4.29 2.26 25.80 41.88
-4.27 2.34 25.81 41.89
-4.24 2.43 25.82 41.90
-4.22 2.51 25.83 41.91
-4.19 2.60 25.84 41.91
-4.17 2.68 25.85 41.92
-4.14 2.76 25.86 41.93
-4.11 2.85 25.87 41.94
-4.09 2.93 25.88 41.95
-4.06 3.01 25.89 41.96
-4.03 3.09 25.90 41.96
-3.99 3.17 25.91 41.97
-3.96 3.25 25.92 41.98
-3.93 3.33 25.93 41.99
-3.90 3.41 25.94 42.00
-3.86 3.49 25.95 42.01
-3.83 3.56 25.96 42.01
-3.79 3.64 25.97 42.02
-3.76 3.72 25.98 42.03
-3.72 3.79 25.99 42.04
-3.68 3.87 26.00 42.05
-3.64 3.94 26.01 42.06
-3.60 4.01 26.02 42.07
-3.56 4.08 26.03 42.07
-3.52 4.16 26.04 42.08
-3.48 4.23 26.05 42.09
-3.44 4.30 26.06 42.10
-3.40 4.36 26.07 42.11
-3.35 4.43 26.08 42.12
-3.31 4.50 26.09 42.12
-3.26 4.57 26.10 42.13
-3.22 4.63 26.11 42.14
-3.17 4.70 26.12 42.15
-3.12 4.76 26.13 42.16
-3.08 4.82 26.14 42.17
-3.03 4.88 26.15 42.17
-2.98 4.94 26.16 42.18
-2.93 5.00 26.17 42.19
-2.88 5.06 26.18 42.20
-2.83 5.12 26.19 42.21
-2.78 5.18 26.20 42.22
-2.73 5.23 26.21 42.23
-2.67 5.29 26.22 42.23
-2.62 5.34 26.23 42.24
-2.57 5.39 26.24 42.25
-2.51 5.44 26.25 42.26
-2.46 5.49 26.26 42.27
-2.40 5.54 26.27 42.28
-2.35 5.59 26.28 42.28
-2.29 5.64 26.29 42.29
-2.24 5.68 26.30 42.30
-2.18 5.73 26.31 42.31
-2.12 5.77 26.32 42.32
-2.06 5.81 26.33 42.33
-2.01 5.86 26.34 42.34
-1.95 5.90 26.35 42.34
-1.89 5.93 26.36 42.35
-1.83 5.97 26.37 42.36
-1.77 6.01 26.38 42.37
-1.71 6.04 26.39 42.38
-1.65 6.08 26.40 42.39
-1.59 6.11 26.41 42.39
-1.53 6.14 26.42 42.40
-1.47 6.17 26.43 42.41
-1.40 6.20 26.44 42.42
-1.34 6.23 26.45 42.43
-1.28 6.26 26.46 42.44
-1.22 6.28 26.47 42.45
-1.15 6.31 26.48 42.45
-1.09 6.33 26.49 42.46
-1.03 6.35 26.50 42.47
-0.96 6.37 26.51 42.48
-0.90 6.39 26.52 42.49
-0.84 6.41 26.53 42.50
-0.77 6.43 26.54 42.51
-0.71 6.44 26.55 42.51
-0.64 6.46 26.56 42.52
-0.58 6.47 26.57 42.53
-0.51 6.48 26.58 42.54
-0.45 6.49 26.59 42.55
-0.38 6.50 26.60 42.56
-0.32 6.51 26.61 42.56
-0.25 6.51 26.62 42.57
-0.19 6.52 26.63 42.58
-0.12 6.52 26.64 42.59
-0.06 6.53 26.65 42.60
0.01 6.53 26.66 42.61
0.07 6.53 26.67 42.62
0.14 6.53 26.68 42.62
0.20 6.52 26.69 42.63
0.27 6.52 26.70 42.64
0.33 6.51 26.71 42.65
0.40 6.51 26.72 42.66
0.46 6.50 26.73 42.67
0.53 6.49 26.74 42.68
0.59 6.48 26.75 42.68
0.66 6.47 26.76 42.69
0.72 6.45 26.77 42.70
0.79 6.44 26.78 42.71
0.85 6.42 26.79 42.72
0.92 6.41 26.80 42.73
0.98 6.39 26.81 42.74
1.04 6.37 26.82 42.74
1.11 6.35 26.83 42.75
1.17 6.33 26.84 42.76
1.23 6.30 26.85 42.77
1.30 6.28 26.86 42.78
1.36 6.25 26.87 42.79
1.42 6.23 26.88 42.80
1.48 6.20 26.89 42.80
1.55 6.17 26.90 42.81
1.61 6.14 26.91 42.82
1.67 6.10 26.92 42.83
1.73 6.07 26.93 42.84
1.79 6.04 26.94 42.85
1.85 6.00 26.95 42.85
1.91 5.96 26.96 42.86
1.97 5.92 26.97 42.87
2.03 5.89 26.98 42.88
2.09 5.84 26.99 42.89
2.15 5.80 27.00 42.90
2.21 5.76 27.01 42.91
2.26 5.72 27.02 42.92
2.32 5.67 27.03 42.92
2.38 5.62 27.04 42.93
2.43 5.58 27.05 42.94
2.49 5.53 27.06 42.95
2.54 5.48 27.07 42.96
2.60 5.43 27.08 42.97
2.65 5.38 27.09 42.98
2.71 5.32 27.10 42.98
2.76 5.27 27.11 42.99
2.81 5.21 27.12 43.00
2.86 5.16 27.13 43.01
2.92 5.10 27.14 43.02
2.97 5.04 27.15 43.03
3.02 4.98 27.16 43.04
3.07 4.92 27.17 43.04
3.12 4.86 27.18 43.05
3.17 4.80 27.19 43.06
3.21 4.73 27.20 43.07
3.26 4.67 27.21 43.08
3.31 4.61 27.22 43.09
3.35 4.54 27.23 43.10
3.40 4.47 27.24 43.10
3.44 4.40 27.25 43.11
3.49 4.33 27.26 43.12
3.53 4.27 27.27 43.13
3.57 4.19 27.28 43.14
3.62 4.12 27.29 43.15
3.66 4.05 27.30 43.16
3.70 3.98 27.31 43.16
3.74 3.90 27.32 43.17
3.78 3.83 27.33 43.18
3.81 3.75 27.34 43.19
3.85 3.68 27.35 43.20
3.89 3.60 27.36 43.21
3.92 3.52 27.37 43.22
3.96 3.44 27.38 43.23
3.99 3.36 27.39 43.23
4.03 3.28 27.40 43.24
4.06 3.20 27.41 43.25
4.09 3.12 27.42 43.26
4.12 3.04 27.43 43.27
4.15 2.96 27.44 43.28
4.18 2.88 27.45 43.29
4.21 2.79 27.46 43.29
4.24 2.71 27.47 43.30
4.27 2.62 27.48 43.31
4.29 2.54 27.49 43.32
4.32 2.45 27.50 43.33
4.34 2.37 27.51 43.34
4.37 2.28 27.52 43.35
4.39 2.19 27.53 43.35
4.41 2.10 27.54 43.36
4.43 2.01 27.55 43.37
4.45 1.93 27.56 43.38
4.47 1.84 27.57 43.39
4.49 1.75 27.58 43.40
4.51 1.66 27.59 43.41
4.53 1.57 27.60 43.42
4.54 1.48 27.61 43.42
4.56 1.39 27.62 43.43
4.57 1.30 27.63 43.44
4.58 1.20 27.64 43.45
4.59 1.11 27.65 43.46
4.61 1.02 27.66 43.47
4.62 0.93 27.67 43.48
4.63 0.84 27.68 43.49
4.63 0.74 27.69 43.49
4.64 0.65 27.70 43.50
4.65 0.56 27.71 43.51
4.65 0.46 27.72 43.52
4.66 0.37 27.73 43.53
4.66 0.28 27.74 43.54
4.66 0.19 27.75 43.55
4.67 0.09 27.76 43.55
4.67 -0.00 27.77 43.56
4.67 -0.09 27.78 43.57
4.67 -0.19 27.79 43.58
4.66 -0.28 27.80 43.59
4.66 -0.37 27.81 43.60
4.66 -0.47 27.82 43.61
4.65 -0.56 27.83 43.62
4.65 -0.65 27.84 43.62
4.64 -0.75 27.85 43.63
4.63 -0.84 27.86 43.64
4.63 -0.93 27.87 43.65
4.62 -1.02 27.88 43.66
4.61 -1.12 27.89 43.67
4.59 -1.21 27.90 43.68
4.58 -1.30 27.91 43.69
4.57 -1.39 27.92 43.69
4.56 -1.48 27.93 43.70
4.54 -1.58 27.94 43.71
4.52 -1.67 27.95 43.72
4.51 -1.76 27.96 43.73
4.49 -1.85 27.97 43.74
4.47 -1.94 27.98 43.75
4.45 -2.03 27.99 43.76
4.43 -2.12 28.00 43.76
4.41 -2.20 28.01 43.77
4.39 -2.29 28.02 43.78
4.37 -2.38 28.03 43.79
4.34 -2.47 28.04 43.80
4.32 -2.55 28.05 43.81
4.29 -2.64 28.06 43.82
4.27 -2.73 28.07 43.83
4.24 -2.81 28.08 43.83
4.21 -2.90 28.09 43.84
4.18 -2.98 28.10 43.85
4.15 -3.06 28.11 43.86
4.12 -3.15 28.12 43.87
4.09 -3.23 28.13 43.88
4.06 -3.31 28.14 43.89
4.02 -3.39 28.15 43.90
3.99 -3.47 28.16 43.90
3.96 -3.55 28.17 43.91
3.92 -3.63 28.18 43.92
3.88 -3.71 28.19 43.93
3.85 -3.79 28.20 43.94
3.81 -3.86 28.21 43.95
3.77 -3.94 28.22 43.96
3.73 -4.02 28.23 43.97
3.69 -4.09 28.24 43.97
3.65 -4.16 28.25 43.98
3.61 -4.24 28.26 43.99
3.57 -4.31 28.27 44.00
3.52 -4.38 28.28 44.01
3.48 -4.45 28.29 44.02
3.43 -4.52 28.30 44.03
3.39 -4.59 28.31 44.04
3.34 -4.66 28.32 44.05
3.30 -4.72 28.33 44.05
3.25 -4.79 28.34 44.06
3.20 -4.86 28.35 44.07
3.15 -4.92 28.36 44.08
3.10 -4.98 28.37 44.09
3.05 -5.04 28.38 44.10
3.00 -5.11 28.39 44.11
2.95 -5.17 28.40 44.12
2.90 -5.22 28.41 44.12
2.85 -5.28 28.42 44.13
2.80 -5.34 28.43 44.14
2.74 -5.40 28.44 44.15
2.69 -5.45 28.45 44.16
2.63 -5.50 28.46 44.17
2.58 -5.56 28.47 44.18
2.52 -5.61 28.48 44.19
2.47 -5.66 28.49 44.20
2.41 -5.71 28.50 44.20
2.35 -5.76 28.51 44.21
2.30 -5.80 28.52 44.22
2.24 -5.85 28.53 44.23
2.18 -5.89 28.54 44.24
2.12 -5.94 28.55 44.25
2.06 -5.98 28.56 44.26
2.00 -6.02 28.57 44.27
1.94 -6.06 28.58 44.27
1.88 -6.10 28.59 44.28
1.82 -6.14 28.60 44.29
1.76 -6.17 28.61 44.30
1.70 -6.21 28.62 44.31
1.63 -6.24 28.63 44.32
1.57 -6.28 28.64 44.33
1.51 -6.31 28.65 44.34
1.45 -6.34 28.66 44.35
1.38 -6.37 28.67 44.35
1.32 -6.39 28.68 44.36
1.25 -6.42 28.69 44.37
1.19 -6.45 28.70 44.38
1.13 -6.47 28.71 44.39
1.06 -6.49 28.72 44.40
1.00 -6.51 28.73 44.41
0.93 -6.53 28.74 44.42
0.87 -6.55 28.75 44.43
0.80 -6.57 28.76 44.43
0.73 -6.59 28.77 44.44
0.67 -6.60 28.78 44.45
0.60 -6.61 28.79 44.46
0.54 -6.63 28.80 44.47
0.47 -6.64 28.81 44.48
0.40 -6.65 28.82 44.49
0.34 -6.65 28.83 44.50
0.27 -6.66 28.84 44.51
0.20 -6.67 28.85 44.51
